instance,tag,het,arm,seed,makespan,runtime_sec,generations,evaluations,ms_per_eval,stopped_by,valid,lower_bound,gap_upper,budget_sec,run
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,19,72.0,30.32,155,9300,3.26,budget,1,38.75,0.4618,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,23,74.0,30.3,160,9600,3.156,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,31,74.0,30.35,165,9900,3.066,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,42,76.0,30.41,165,9900,3.072,budget,1,38.75,0.4901,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,47,71.0,30.28,178,10680,2.835,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,53,71.0,30.23,163,9780,3.091,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch,2024,76.0,30.3,175,10500,2.886,budget,1,38.75,0.4901,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,3,71.0,30.25,296,17760,1.703,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,7,71.0,30.27,274,16440,1.841,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,11,67.0,30.32,286,17160,1.767,budget,1,38.75,0.4216,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,19,73.0,30.24,281,16860,1.794,budget,1,38.75,0.4692,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,23,78.0,30.3,274,16440,1.843,budget,1,38.75,0.5032,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,31,70.0,30.29,276,16560,1.829,budget,1,38.75,0.4464,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,42,75.0,30.24,270,16200,1.867,budget,1,38.75,0.4833,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,47,77.0,30.26,263,15780,1.918,budget,1,38.75,0.4968,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,53,70.0,30.28,283,16980,1.783,budget,1,38.75,0.4464,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,opendispatch_nols,2024,74.0,30.24,269,16140,1.874,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,3,74.0,30.76,42,2520,12.206,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,7,75.0,30.85,39,2340,13.184,budget,1,38.75,0.4833,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,11,74.0,30.65,40,2400,12.771,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,19,71.0,30.68,39,2340,13.111,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,23,70.0,30.61,41,2460,12.443,budget,1,38.75,0.4464,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,31,73.0,30.34,38,2280,13.307,budget,1,38.75,0.4692,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,42,70.0,30.9,40,2400,12.875,budget,1,38.75,0.4464,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,47,70.0,31.04,37,2220,13.982,budget,1,38.75,0.4464,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,53,69.0,30.43,40,2400,12.679,budget,1,38.75,0.4384,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,nostagger,2024,72.0,30.81,38,2280,13.513,budget,1,38.75,0.4618,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,3,74.0,30.27,36,2160,14.014,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,7,72.0,30.83,36,2160,14.273,budget,1,38.75,0.4618,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,11,75.0,30.55,36,2160,14.144,budget,1,38.75,0.4833,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,19,70.0,30.59,35,2100,14.567,budget,1,38.75,0.4464,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,23,72.0,30.5,36,2160,14.12,budget,1,38.75,0.4618,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,31,74.0,30.25,33,1980,15.278,budget,1,38.75,0.4764,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,42,87.0,30.64,32,1920,15.958,budget,1,38.75,0.5546,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,47,81.0,30.54,32,1920,15.906,budget,1,38.75,0.5216,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,53,72.0,30.44,35,2100,14.495,budget,1,38.75,0.4618,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,closed,2024,71.0,30.69,36,2160,14.208,budget,1,38.75,0.4542,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,3,76.0,32.42,8,480,67.542,budget,1,38.75,0.4901,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,7,84.0,32.37,8,480,67.437,budget,1,38.75,0.5387,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,11,84.0,30.69,8,480,63.938,budget,1,38.75,0.5387,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,19,84.0,31.94,8,480,66.542,budget,1,38.75,0.5387,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,23,78.0,31.25,8,480,65.104,budget,1,38.75,0.5032,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,31,89.0,30.76,7,420,73.238,budget,1,38.75,0.5646,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,42,87.0,31.73,8,480,66.104,budget,1,38.75,0.5546,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,47,81.0,32.73,8,480,68.187,budget,1,38.75,0.5216,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,53,86.0,31.72,8,480,66.083,budget,1,38.75,0.5494,30.21,p3
S8x4x4-LD11-H0.15-F0.6-A4-s42,funnel,0.15,priced,2024,82.0,33.13,8,480,69.021,budget,1,38.75,0.5274,30.21,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,3,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,7,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,11,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,19,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,23,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,31,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,42,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,47,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,53,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,rule,2024,134.0,0.0,,,,,1,31.25,0.7668,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,3,67.0,60.09,2449,146940,0.409,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,7,83.0,60.1,2581,154860,0.388,budget,1,31.25,0.6235,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,11,76.0,60.1,2474,148440,0.405,budget,1,31.25,0.5888,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,19,81.0,60.11,2553,153180,0.392,budget,1,31.25,0.6142,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,23,77.0,60.1,2553,153180,0.392,budget,1,31.25,0.5942,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,31,82.0,60.11,2260,135600,0.443,budget,1,31.25,0.6189,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,42,80.0,60.09,2743,164580,0.365,budget,1,31.25,0.6094,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,47,83.0,60.12,2211,132660,0.453,budget,1,31.25,0.6235,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,53,80.0,60.12,2275,136500,0.44,budget,1,31.25,0.6094,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,twostage,2024,86.0,60.09,2547,152820,0.393,budget,1,31.25,0.6366,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,3,70.0,60.46,123,7380,8.192,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,7,69.0,60.44,126,7560,7.995,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,11,69.0,60.36,125,7500,8.048,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,19,69.0,60.13,122,7320,8.214,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,23,70.0,60.27,124,7440,8.101,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,31,66.0,60.14,110,6600,9.112,budget,1,31.25,0.5265,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,42,69.0,60.13,122,7320,8.214,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,47,76.0,60.26,113,6780,8.888,budget,1,31.25,0.5888,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,53,69.0,60.12,111,6660,9.027,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nofeedback,2024,69.0,60.26,115,6900,8.733,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,3,67.0,60.1,356,21360,2.814,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,7,67.0,60.18,357,21420,2.81,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,11,73.0,60.18,327,19620,3.067,budget,1,31.25,0.5719,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,19,67.0,60.18,334,20040,3.003,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,23,68.0,60.15,317,19020,3.162,budget,1,31.25,0.5404,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,31,67.0,60.1,297,17820,3.373,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,42,72.0,60.17,364,21840,2.755,budget,1,31.25,0.566,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,47,76.0,60.18,308,18480,3.256,budget,1,31.25,0.5888,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,53,70.0,60.12,338,20280,2.964,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch,2024,66.0,60.26,306,18360,3.282,budget,1,31.25,0.5265,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,3,70.0,60.1,538,32280,1.862,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,7,74.0,60.12,535,32100,1.873,budget,1,31.25,0.5777,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,11,71.0,60.13,556,33360,1.802,budget,1,31.25,0.5599,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,19,81.0,60.19,503,30180,1.994,budget,1,31.25,0.6142,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,23,67.0,60.15,591,35460,1.696,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,31,71.0,60.09,568,34080,1.763,budget,1,31.25,0.5599,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,42,69.0,60.17,574,34440,1.747,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,47,68.0,60.14,573,34380,1.749,budget,1,31.25,0.5404,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,53,67.0,60.16,589,35340,1.702,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,opendispatch_nols,2024,80.0,60.16,502,30120,1.997,budget,1,31.25,0.6094,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,3,71.0,60.28,80,4800,12.558,budget,1,31.25,0.5599,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,7,71.0,60.51,82,4920,12.299,budget,1,31.25,0.5599,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,11,74.0,60.8,77,4620,13.16,budget,1,31.25,0.5777,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,19,75.0,60.76,78,4680,12.983,budget,1,31.25,0.5833,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,23,70.0,60.39,74,4440,13.601,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,31,78.0,60.85,67,4020,15.137,budget,1,31.25,0.5994,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,42,67.0,60.15,82,4920,12.226,budget,1,31.25,0.5336,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,47,77.0,60.84,71,4260,14.282,budget,1,31.25,0.5942,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,53,66.0,60.37,78,4680,12.9,budget,1,31.25,0.5265,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,nostagger,2024,66.0,60.64,75,4500,13.476,budget,1,31.25,0.5265,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,3,75.0,60.74,73,4380,13.868,budget,1,31.25,0.5833,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,7,70.0,60.51,75,4500,13.447,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,11,70.0,60.1,72,4320,13.912,budget,1,31.25,0.5536,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,19,75.0,60.69,71,4260,14.246,budget,1,31.25,0.5833,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,23,68.0,60.76,67,4020,15.114,budget,1,31.25,0.5404,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,31,78.0,60.69,58,3480,17.44,budget,1,31.25,0.5994,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,42,69.0,60.11,75,4500,13.358,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,47,74.0,60.42,71,4260,14.183,budget,1,31.25,0.5777,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,53,66.0,60.3,74,4440,13.581,budget,1,31.25,0.5265,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,closed,2024,73.0,60.66,67,4020,15.09,budget,1,31.25,0.5719,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,3,69.0,60.93,15,900,67.7,budget,1,31.25,0.5471,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,7,74.0,60.31,15,900,67.011,budget,1,31.25,0.5777,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,11,78.0,60.69,15,900,67.433,budget,1,31.25,0.5994,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,19,80.0,63.33,15,900,70.367,budget,1,31.25,0.6094,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,23,71.0,61.92,15,900,68.8,budget,1,31.25,0.5599,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,31,79.0,60.7,13,780,77.821,budget,1,31.25,0.6044,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,42,74.0,62.82,16,960,65.438,budget,1,31.25,0.5777,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,47,79.0,60.74,15,900,67.489,budget,1,31.25,0.6044,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,53,66.0,62.7,16,960,65.312,budget,1,31.25,0.5265,60.09,p3
S8x4x4-LD11-H0.3-F0.6-A4-s42,funnel,0.3,priced,2024,79.0,63.65,15,900,70.722,budget,1,31.25,0.6044,60.09,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,3,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,7,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,11,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,19,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,23,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,31,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,42,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,47,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,53,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,rule,2024,133.0,0.0,,,,,1,25.0,0.812,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,3,78.0,41.28,1687,101220,0.408,budget,1,25.0,0.6795,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,7,71.0,41.29,1587,95220,0.434,budget,1,25.0,0.6479,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,11,70.0,41.28,1722,103320,0.4,budget,1,25.0,0.6429,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,19,73.0,41.28,1866,111960,0.369,budget,1,25.0,0.6575,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,23,67.0,41.28,1990,119400,0.346,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,31,66.0,41.28,1725,103500,0.399,budget,1,25.0,0.6212,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,42,71.0,41.28,1663,99780,0.414,budget,1,25.0,0.6479,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,47,80.0,41.28,1755,105300,0.392,budget,1,25.0,0.6875,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,53,67.0,41.27,1800,108000,0.382,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,twostage,2024,76.0,41.28,1756,105360,0.392,budget,1,25.0,0.6711,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,3,63.0,41.49,83,4980,8.331,budget,1,25.0,0.6032,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,7,64.0,41.76,79,4740,8.81,budget,1,25.0,0.6094,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,11,63.0,41.34,81,4860,8.506,budget,1,25.0,0.6032,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,19,64.0,41.65,88,5280,7.888,budget,1,25.0,0.6094,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,23,68.0,41.68,86,5160,8.078,budget,1,25.0,0.6324,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,31,70.0,41.3,81,4860,8.498,budget,1,25.0,0.6429,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,42,66.0,41.42,80,4800,8.629,budget,1,25.0,0.6212,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,47,72.0,41.28,78,4680,8.821,budget,1,25.0,0.6528,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,53,68.0,41.37,86,5160,8.017,budget,1,25.0,0.6324,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,nofeedback,2024,69.0,41.41,80,4800,8.627,budget,1,25.0,0.6377,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,3,70.0,41.32,257,15420,2.68,budget,1,25.0,0.6429,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,7,66.0,41.38,240,14400,2.874,budget,1,25.0,0.6212,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,11,67.0,41.36,232,13920,2.971,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,19,67.0,41.29,238,14280,2.891,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,23,63.0,41.41,239,14340,2.888,budget,1,25.0,0.6032,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,31,69.0,41.37,253,15180,2.725,budget,1,25.0,0.6377,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,42,67.0,41.38,238,14280,2.898,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,47,70.0,41.38,253,15180,2.726,budget,1,25.0,0.6429,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,53,63.0,41.34,231,13860,2.983,budget,1,25.0,0.6032,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch,2024,75.0,41.36,200,12000,3.447,budget,1,25.0,0.6667,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,3,62.0,41.26,367,22020,1.874,budget,1,25.0,0.5968,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,7,67.0,41.27,401,24060,1.715,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,11,67.0,41.28,370,22200,1.859,budget,1,25.0,0.6269,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,19,66.0,41.31,403,24180,1.708,budget,1,25.0,0.6212,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,23,63.0,41.31,383,22980,1.798,budget,1,25.0,0.6032,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,31,65.0,41.29,400,24000,1.72,budget,1,25.0,0.6154,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,42,66.0,41.37,372,22320,1.853,budget,1,25.0,0.6212,41.26,p3
S8x4x4-LD11-H0.5-F0.6-A4-s42,funnel,0.5,opendispatch_nols,47,69.0,41.34,395,23700,1.744,budget,1,25.0,0.6377,41.26,p3
